px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.45187	-12.4853	-2.74459	-0.811832	-0.99123	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.310348
5.32535	-12.3938	-2.75613	-0.844016	-0.967197	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.495474
5.22247	-12.2803	-2.7664	-0.8963	-0.969196	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.485943
5.08261	-12.1939	-2.78456	-0.908912	-0.925875	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.47023
4.99077	-12.0982	-2.74067	-0.935603	-0.891512	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.82405
4.88499	-11.991	-2.74472	-0.966926	-0.873125	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.249226
4.79674	-11.8481	-2.78943	-1.02895	-0.896213	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.36148
4.69765	-11.7291	-2.79544	-1.05919	-0.876155	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.274406
4.63232	-11.6084	-2.74892	-1.09789	-0.860196	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.51901
4.55499	-11.4866	-2.74577	-1.13241	-0.847606	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.18288
4.47633	-11.3254	-2.81205	-1.18254	-0.85375	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.61691
4.4321	-11.1746	-2.81177	-1.23865	-0.863191	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.056566
4.4164	-11.0496	-2.74262	-1.29867	-0.88032	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.92506
4.37281	-10.9126	-2.73824	-1.33979	-0.873355	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0911671
4.37412	-10.7703	-2.69466	-1.4125	-0.905466	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.63764
4.37162	-10.6248	-2.68804	-1.47361	-0.918021	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.21447
4.34889	-10.4898	-2.70366	-1.50645	-0.899478	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.987153
4.37066	-10.3494	-2.70232	-1.57186	-0.920746	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.350851
4.38968	-10.2074	-2.70083	-1.63409	-0.940417	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.786057
4.44154	-10.063	-2.70495	-1.71153	-0.971088	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.805
4.46606	-9.926	-2.70981	-1.7605	-0.969199	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.204832
4.53536	-9.78316	-2.71911	-1.83911	-0.998381	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.955696
4.65327	-9.64127	-2.70765	-1.97731	-1.11168	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	7.14062
4.72195	-9.51065	-2.70488	-2.04254	-1.11637	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0684035
4.74895	-9.3739	-2.70552	-2.05184	-1.04442	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.19223
4.83286	-9.24514	-2.70745	-2.11708	-1.05157	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.105422
4.88508	-9.11018	-2.7089	-2.13934	-1.00117	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.24964
4.98406	-8.984	-2.71747	-2.20359	-1.00829	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.235619
5.03845	-8.84819	-2.71682	-2.21035	-0.937816	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.52314
5.15525	-8.71921	-2.73856	-2.27351	-0.944559	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.923838
5.27048	-8.61011	-2.74489	-2.34166	-0.966731	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.323414
5.38742	-8.49587	-2.75792	-2.39687	-0.966316	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.275308
5.44953	-8.3689	-2.73944	-2.37886	-0.859863	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.55487
5.55738	-8.26256	-2.74129	-2.42273	-0.856375	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0525905
5.69992	-8.18306	-2.75126	-2.50703	-0.912212	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.56914
5.82796	-8.08666	-2.76187	-2.55501	-0.908383	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.18947
5.88256	-7.95357	-2.72076	-2.4929	-0.733963	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.1574
6.01004	-7.84735	-2.73906	-2.52781	-0.7259	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.568798
6.11252	-7.74151	-2.72871	-2.52773	-0.661719	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.34748
6.23789	-7.64156	-2.74063	-2.55731	-0.653705	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.331516
6.33642	-7.53056	-2.72685	-2.54197	-0.572201	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.58929
6.45879	-7.43295	-2.7345	-2.56543	-0.563858	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.27914
6.58384	-7.34609	-2.73536	-2.58736	-0.548769	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.204138
6.71788	-7.24634	-2.75393	-2.60803	-0.537864	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.637416
6.81884	-7.13586	-2.7376	-2.5814	-0.449068	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.25065
6.95144	-7.04002	-2.75201	-2.59851	-0.440582	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.370469
7.07566	-6.96936	-2.75888	-2.62501	-0.44834	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.182897
7.20488	-6.87403	-2.78307	-2.63527	-0.434872	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.01683
7.26877	-6.73816	-2.74753	-2.54704	-0.260536	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.6353
7.3763	-6.63959	-2.75467	-2.5468	-0.247808	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.633517
7.55839	-6.62165	-2.78316	-2.66513	-0.41339	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.636
7.68767	-6.55403	-2.77628	-2.68644	-0.412581	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.10017
7.79427	-6.45693	-2.74855	-2.64806	-0.310943	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.68698
7.91628	-6.37764	-2.74314	-2.65756	-0.304206	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.335142
8.05953	-6.32146	-2.75131	-2.69867	-0.345779	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.53643
8.18951	-6.25271	-2.74777	-2.71313	-0.341724	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.123908
8.27143	-6.1263	-2.70053	-2.62347	-0.16694	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	20.8286
8.39424	-6.03419	-2.70491	-2.62049	-0.155167	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.401651
8.54717	-5.99025	-2.72293	-2.68092	-0.240563	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.08703
8.67604	-5.91257	-2.72423	-2.68615	-0.232942	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.182651
8.77955	-5.80812	-2.70119	-2.63871	-0.138541	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.63547
8.90169	-5.71923	-2.70316	-2.63438	-0.127123	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.38636
9.03301	-5.64599	-2.70837	-2.64747	-0.140993	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.734447
9.15993	-5.55153	-2.71728	-2.64041	-0.126673	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.505553
9.26814	-5.44697	-2.70266	-2.59785	-0.0491894	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.70866
9.386	-5.3468	-2.70684	-2.585	-0.0343346	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.583804
9.51499	-5.26767	-2.71208	-2.59299	-0.0471077	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.43584
9.64114	-5.15872	-2.72791	-2.57771	-0.0299678	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.754448
9.70773	-5.0219	-2.69907	-2.47757	0.13041	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.999
9.80431	-4.91915	-2.70184	-2.45791	0.14277	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.451061
9.91079	-4.81269	-2.6992	-2.43077	0.173285	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.564226
10.0099	-4.70426	-2.69527	-2.41147	0.182515	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.390027
10.1147	-4.59841	-2.69421	-2.39109	0.198606	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.149219
10.2107	-4.4852	-2.69241	-2.37031	0.207903	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.332407
10.3494	-4.41444	-2.70432	-2.41925	0.112531	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.27072
10.4583	-4.30191	-2.71162	-2.40527	0.119564	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.165314
10.501	-4.13748	-2.68545	-2.28261	0.301341	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.5902
10.5895	-4.0095	-2.69072	-2.25589	0.310637	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.254894
10.6747	-3.88488	-2.69149	-2.22619	0.328855	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.204815
10.7617	-3.74429	-2.70631	-2.19682	0.338633	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.451961
10.8697	-3.63908	-2.71138	-2.21371	0.28205	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.78635
10.9542	-3.50881	-2.71662	-2.19207	0.28742	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.1084
10.9989	-3.35444	-2.71067	-2.11172	0.387851	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.36583
11.0719	-3.21027	-2.72152	-2.08292	0.39411	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.229351
11.122	-3.06263	-2.72126	-2.02849	0.444459	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.27066
11.1784	-2.9119	-2.72958	-1.99438	0.452779	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.294717
11.2264	-2.76581	-2.73072	-1.95358	0.47613	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.309561
11.2744	-2.6098	-2.74141	-1.91889	0.483115	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.295254
11.2299	-2.41576	-2.74688	-1.75115	0.709152	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.2968
11.2404	-2.2608	-2.74575	-1.70339	0.717196	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.283037
11.3522	-2.15731	-2.72044	-1.80215	0.497074	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	25.007
11.3789	-2.00429	-2.72517	-1.77021	0.500801	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0947082
11.3699	-1.84415	-2.72743	-1.69897	0.566665	11.224	-1.77367	11.35	-1.8	0	2.71996	2.3138
11.3829	-1.68591	-2.73473	-1.66383	0.569456	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.110757
11.3799	-1.53179	-2.73667	-1.61731	0.591301	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.365272
11.3767	-1.37538	-2.74099	-1.5795	0.595729	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.125392
11.2626	-1.21535	-2.76176	-1.4044	0.826319	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.074
11.2232	-1.07351	-2.76541	-1.35465	0.833467	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.309752
11.1558	-0.932628	-2.77718	-1.27325	0.89314	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.25464
11.1048	-0.791747	-2.78578	-1.22408	0.896018	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.209057
11.0006	-0.645985	-2.807	-1.11552	0.98803	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	5.06716
10.9147	-0.516416	-2.80017	-1.05219	0.997318	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.340353
10.824	-0.387249	-2.80511	-0.983209	1.01976	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.352705
10.7223	-0.277585	-2.79097	-0.916987	1.0317	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.492739
10.5561	-0.180556	-2.84777	-0.764852	1.18916	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	18.6274
10.433	-0.101755	-2.83655	-0.691124	1.2047	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.652265
10.3271	-0.0187383	-2.82226	-0.639322	1.19005	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.546875
10.1976	0.0411433	-2.80911	-0.5648	1.2073	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.621773
10.0948	0.110989	-2.77881	-0.525786	1.17327	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.14919
9.96274	0.153378	-2.76453	-0.451368	1.19193	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.595946
9.8206	0.197555	-2.78334	-0.368196	1.22707	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.00107
9.67747	0.201829	-2.76051	-0.279075	1.26002	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.55619
9.53353	0.228038	-2.77713	-0.202248	1.27982	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.1487
9.38531	0.225843	-2.77004	-0.117895	1.3022	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.576944
9.26283	0.220218	-2.69352	-0.0526227	1.29165	9.46113	0.134275	9.25	0.15	-1.81915	0	9.26223
9.11629	0.209417	-2.68663	0.0272323	1.30244	9.13787	0.161547	9.15	0.15	-1.81913	0	0.151979
8.9757	0.21139	-2.71411	0.0877909	1.29755	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.5395
8.84012	0.207766	-2.71889	0.143647	1.28694	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.12202
8.69854	0.202366	-2.74571	0.19421	1.26958	8.67607	0.247512	8.7	0.25	-2.99873	0	1.36359
8.56422	0.189519	-2.74894	0.244136	1.25442	8.54916	0.247046	8.55	0.25	-2.99871	0	0.203402
8.42126	0.1561	-2.74596	0.307073	1.24853	8.44086	0.253341	8.4	0.25	-2.72872	0	0.180003
8.27425	0.143161	-2.74989	0.346743	1.21676	8.2302	0.258614	8.25	0.25	-2.72871	0	0.881258
8.13405	0.127344	-2.77431	0.374527	1.17455	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	2.08167
7.99978	0.086348	-2.77887	0.422602	1.16225	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.238361
7.85579	0.0723232	-2.8053	0.433477	1.10079	7.82213	0.149733	7.8	0.15	-3.00101	0	3.61663
7.71784	0.043755	-2.80774	0.461806	1.07189	7.63383	0.15164	7.65	0.15	-3.00099	0	1.04015
7.57424	-0.00705661	-2.81141	0.500929	1.04826	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.515624
7.42781	-0.0491102	-2.80967	0.530246	1.01841	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.08031
7.31313	-0.126399	-2.79942	0.591155	1.03659	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.53038
7.19046	-0.173609	-2.79116	0.617718	1.01118	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.880856
7.0266	-0.204721	-2.81143	0.601143	0.912236	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.44009
6.8947	-0.280389	-2.809	0.639714	0.900423	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.225612
6.82925	-0.428767	-2.78512	0.769501	1.02508	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.3127
6.73227	-0.511385	-2.77445	0.810523	1.01591	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.281654
6.62998	-0.590828	-2.76924	0.835002	0.979419	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.803019
6.53965	-0.683096	-2.76059	0.876835	0.973364	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.190689
6.48722	-0.833705	-2.76204	0.989269	1.0692	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.37487
6.41943	-0.952984	-2.76021	1.04572	1.07242	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0469129
6.37388	-1.09769	-2.76654	1.13609	1.12738	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.50336
6.32471	-1.22786	-2.76584	1.19634	1.13124	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0641616
6.32671	-1.4023	-2.78359	1.32794	1.24198	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.40577
6.30596	-1.54052	-2.78108	1.39507	1.24722	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.132292
6.28305	-1.68452	-2.77341	1.45744	1.23858	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.140682
6.28161	-1.82578	-2.75839	1.52885	1.2449	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.503116
6.30174	-1.97625	-2.77256	1.62193	1.29221	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.39817
6.31763	-2.11519	-2.77207	1.68925	1.29484	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0315561
6.30618	-2.23214	-2.73881	1.70648	1.22102	6.3068	-2.23646	6.35	-2.25	0	-2	4.28267
6.33199	-2.36519	-2.73622	1.76942	1.22344	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.021312
6.33618	-2.48684	-2.71166	1.79583	1.17026	6.26272	-2.46894	6.35	-2.5	0	-3	2.44991
6.36857	-2.62101	-2.71516	1.85317	1.16828	6.36265	-2.64414	6.35	-2.65	0	-3	0.0290153
6.41953	-2.75677	-2.73162	1.92603	1.19161	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.73319
6.4676	-2.89139	-2.74026	1.98258	1.18658	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.180748
6.53872	-3.03062	-2.77482	2.06063	1.21695	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.33568
6.59197	-3.1788	-2.80176	2.10569	1.19488	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.8056
6.63902	-3.3073	-2.75994	2.12873	1.12906	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.9204
6.70246	-3.45317	-2.77502	2.17198	1.10667	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.809166
6.77488	-3.57523	-2.78214	2.21846	1.096	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.414927
6.83425	-3.71236	-2.80037	2.2464	1.0646	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.36857
6.89815	-3.83655	-2.77118	2.27124	1.0195	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.67306
6.96201	-3.99047	-2.79155	2.28882	0.975648	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.15043
7.01938	-4.10644	-2.72619	2.29647	0.909567	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	12.0314
7.0812	-4.24804	-2.73367	2.30923	0.869489	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.54725
7.15841	-4.36055	-2.72865	2.33433	0.846613	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.01005
7.20213	-4.50445	-2.73845	2.32528	0.791462	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.8212
7.30478	-4.62797	-2.78857	2.36475	0.798005	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	4.76124
7.36607	-4.7713	-2.80213	2.35973	0.749121	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.14684
7.42934	-4.87493	-2.7497	2.36354	0.704114	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	8.06611
7.48396	-5.01668	-2.75701	2.35125	0.653301	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.18028
7.55967	-5.12518	-2.74054	2.3625	0.627611	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.52913
7.60338	-5.27811	-2.74729	2.33507	0.565051	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.21214
7.68504	-5.38979	-2.74942	2.34886	0.550203	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.829288
7.74987	-5.5261	-2.75626	2.33858	0.509953	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.30263
7.82573	-5.6355	-2.73919	2.34393	0.485743	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.53272
7.87536	-5.78971	-2.7484	2.31373	0.428048	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.61739
7.95743	-5.89912	-2.75062	2.32505	0.418497	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.819128
8.02247	-6.03532	-2.75678	2.31098	0.381634	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.05794
8.08731	-6.14053	-2.71523	2.30553	0.349373	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	5.04843
8.14464	-6.27394	-2.71632	2.28752	0.312398	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.04638
8.2492	-6.38824	-2.76115	2.31181	0.328527	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.35306
8.31372	-6.53007	-2.77084	2.29164	0.290358	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.20211
8.37914	-6.64448	-2.71212	2.2786	0.251137	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.82733
8.43885	-6.79176	-2.71267	2.25453	0.212049	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.08393
8.52828	-6.90825	-2.72849	2.26234	0.210592	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.856471
8.57306	-7.05372	-2.73132	2.22939	0.165976	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.42623
8.65081	-7.164	-2.73645	2.23512	0.165522	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.17833
8.71176	-7.29312	-2.73806	2.21971	0.141309	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.42698
8.79739	-7.41061	-2.75323	2.22606	0.142841	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.618112
8.84576	-7.55695	-2.75999	2.19529	0.104181	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.10106
8.89401	-7.67117	-2.71797	2.17246	0.0664546	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	5.09112
8.94052	-7.80351	-2.71618	2.14899	0.03913	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.625775
9.05519	-7.92555	-2.78068	2.18403	0.0878593	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.4652
9.10845	-8.06875	-2.78882	2.15945	0.0585576	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.682937
9.15615	-8.18543	-2.75192	2.13689	0.0239757	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	3.89073
9.21004	-8.31704	-2.75359	2.11966	0.00529063	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.259874
9.27881	-8.45018	-2.74354	2.10885	-0.00959703	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.696239
9.3282	-8.60057	-2.74619	2.08305	-0.0350935	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.461063
9.38277	-8.73201	-2.73026	2.06681	-0.0530004	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.936961
9.42336	-8.88933	-2.73627	2.03536	-0.0815228	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.567858
9.50455	-9.01739	-2.76654	2.04935	-0.0540379	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.34877
9.53156	-9.16914	-2.77409	2.01342	-0.0870681	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.817675
9.55718	-9.31011	-2.73415	1.96972	-0.141668	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.5957
9.60655	-9.44961	-2.73158	1.95645	-0.14726	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0613844
9.65387	-9.58972	-2.7257	1.94054	-0.157591	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.136779
9.68661	-9.74019	-2.72722	1.91533	-0.174013	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.217853
9.74415	-9.88214	-2.7366	1.91441	-0.160791	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.342601
9.78053	-10.0316	-2.73869	1.89456	-0.171609	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0923109
9.79359	-10.173	-2.70989	1.85209	-0.218016	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.73169
9.8116	-10.3277	-2.71352	1.82244	-0.235353	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.24374
9.88176	-10.4603	-2.74557	1.8515	-0.175418	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.29966
9.89419	-10.6082	-2.75335	1.82242	-0.195064	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.352309
9.91931	-10.7417	-2.74941	1.8053	-0.204476	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.122612
9.92101	-10.896	-2.76133	1.77084	-0.227834	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.557711
9.889	-11.0324	-2.72101	1.69305	-0.324552	9.91881	-11.1448	9.85	-11.05	0	-1.9956	10.0823
9.89508	-11.1674	-2.71909	1.67064	-0.330762	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0803864
9.89312	-11.3145	-2.71059	1.6364	-0.353423	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.418603
9.88695	-11.4641	-2.70981	1.60713	-0.363197	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.145888
9.87469	-11.5985	-2.70301	1.57235	-0.386235	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.389635
9.8448	-11.7419	-2.70841	1.5326	-0.405738	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.469074
9.84537	-11.8916	-2.71337	1.52075	-0.389724	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.24418
9.81719	-12.045	-2.71756	1.48608	-0.402235	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.203839
9.73985	-12.1861	-2.69455	1.39261	-0.504316	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.73968
